account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,churn_event_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,is_churned
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-891ad9,03-12-2024,,Basic,33,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-6fd24b,19-08-2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-6fd24b,19-08-2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-6fd24b,19-08-2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-f4019e,28-09-2024,16-11-2024,Basic,33,627,7524,FALSE,FALSE,FALSE,TRUE,monthly,FALSE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-f4019e,28-09-2024,16-11-2024,Basic,33,627,7524,FALSE,FALSE,FALSE,TRUE,monthly,FALSE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-f4019e,28-09-2024,16-11-2024,Basic,33,627,7524,FALSE,FALSE,FALSE,TRUE,monthly,FALSE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-5163bd,18-05-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-5163bd,18-05-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-5163bd,18-05-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-bc2ca5,29-04-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-bc2ca5,29-04-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-bc2ca5,29-04-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-d4e525,25-07-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-d4e525,25-07-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-d4e525,25-07-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-6b977f,25-08-2024,,Pro,33,1617,19404,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-6b977f,25-08-2024,,Pro,33,1617,19404,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-6b977f,25-08-2024,,Pro,33,1617,19404,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-409beb,12-03-2024,,Basic,33,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,C-27770c,19-06-2024,competitor,16.89,FALSE,FALSE,FALSE,too expensive,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-409beb,12-03-2024,,Basic,33,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,C-193426,24-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-7988d1,Company_90,Cybersecurity,US,20-12-2023,other,Basic,33,FALSE,FALSE,S-409beb,12-03-2024,,Basic,33,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,C-efe5bb,06-01-2024,budget,0,FALSE,FALSE,FALSE,too expensive,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f5c472,09-07-2024,,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f5c472,09-07-2024,,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f75ac4,17-02-2024,,Enterprise,48,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f75ac4,17-02-2024,,Enterprise,48,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-1b8300,23-05-2024,,Enterprise,48,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-1b8300,23-05-2024,,Enterprise,48,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f4097a,06-06-2024,,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f4097a,06-06-2024,,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-de9ce0,06-08-2024,26-12-2024,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,TRUE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-de9ce0,06-08-2024,26-12-2024,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,TRUE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-41f762,15-02-2024,,Basic,48,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-41f762,15-02-2024,,Basic,48,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-b63db8,18-09-2024,,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-b63db8,18-09-2024,,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f554b0,30-11-2024,,Enterprise,48,9552,114624,FALSE,TRUE,FALSE,FALSE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-f554b0,30-11-2024,,Enterprise,48,9552,114624,FALSE,TRUE,FALSE,FALSE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-08a3d4,11-09-2024,,Basic,49,931,11172,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-08a3d4,11-09-2024,,Basic,49,931,11172,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-92dbcc,25-12-2024,,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-92dbcc,25-12-2024,,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-084f4a,05-02-2024,13-10-2024,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,TRUE,monthly,FALSE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-084f4a,05-02-2024,13-10-2024,Enterprise,48,9552,114624,FALSE,FALSE,FALSE,TRUE,monthly,FALSE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-04ec2f,11-02-2024,,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-04ec2f,11-02-2024,,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-d9821f,20-06-2024,,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-d9821f,20-06-2024,,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-0fc72f,23-02-2024,,Pro,65,3185,38220,FALSE,TRUE,FALSE,FALSE,annual,TRUE,C-8052a7,20-08-2024,features,0,FALSE,FALSE,FALSE,,1
A-faa28c,Company_91,HealthTech,US,30-01-2024,organic,Enterprise,48,FALSE,FALSE,S-0fc72f,23-02-2024,,Pro,65,3185,38220,FALSE,TRUE,FALSE,FALSE,annual,TRUE,C-5e0998,24-05-2024,features,0,FALSE,FALSE,FALSE,missing features,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-a3a1c1,02-10-2024,,Pro,47,2303,27636,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-4cdb6f,15-06-2024,pricing,0,FALSE,FALSE,FALSE,missing features,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-a3a1c1,02-10-2024,,Pro,47,2303,27636,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-785e8e,10-11-2024,features,0,FALSE,FALSE,FALSE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-a3a1c1,02-10-2024,,Pro,47,2303,27636,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-8ae2f5,17-05-2024,features,0,FALSE,FALSE,TRUE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-3632aa,28-05-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-4cdb6f,15-06-2024,pricing,0,FALSE,FALSE,FALSE,missing features,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-3632aa,28-05-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-785e8e,10-11-2024,features,0,FALSE,FALSE,FALSE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-3632aa,28-05-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-8ae2f5,17-05-2024,features,0,FALSE,FALSE,TRUE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-f316d5,26-12-2024,,Basic,57,1083,12996,FALSE,FALSE,TRUE,FALSE,annual,TRUE,C-4cdb6f,15-06-2024,pricing,0,FALSE,FALSE,FALSE,missing features,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-f316d5,26-12-2024,,Basic,57,1083,12996,FALSE,FALSE,TRUE,FALSE,annual,TRUE,C-785e8e,10-11-2024,features,0,FALSE,FALSE,FALSE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-f316d5,26-12-2024,,Basic,57,1083,12996,FALSE,FALSE,TRUE,FALSE,annual,TRUE,C-8ae2f5,17-05-2024,features,0,FALSE,FALSE,TRUE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-7c24f6,16-06-2024,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE,C-4cdb6f,15-06-2024,pricing,0,FALSE,FALSE,FALSE,missing features,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-7c24f6,16-06-2024,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE,C-785e8e,10-11-2024,features,0,FALSE,FALSE,FALSE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-7c24f6,16-06-2024,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE,C-8ae2f5,17-05-2024,features,0,FALSE,FALSE,TRUE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-864b0c,14-07-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-4cdb6f,15-06-2024,pricing,0,FALSE,FALSE,FALSE,missing features,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-864b0c,14-07-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-785e8e,10-11-2024,features,0,FALSE,FALSE,FALSE,,1
A-f25509,Company_92,EdTech,US,22-03-2024,other,Enterprise,32,FALSE,FALSE,S-864b0c,14-07-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-8ae2f5,17-05-2024,features,0,FALSE,FALSE,TRUE,,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-321498,25-12-2024,31-12-2024,Pro,31,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-078e94,28-11-2024,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-c9d323,12-12-2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-4eef1a,18-12-2024,,Basic,31,589,7068,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-235670,15-12-2024,,Enterprise,33,6567,78804,FALSE,FALSE,TRUE,FALSE,monthly,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-9a4589,15-12-2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-da0b9b,21-12-2024,23-12-2024,Pro,33,1617,19404,FALSE,FALSE,FALSE,TRUE,annual,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-7be036,28-12-2024,,Pro,31,1519,18228,FALSE,TRUE,FALSE,FALSE,annual,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-a3b329,23-12-2024,,Basic,37,703,8436,FALSE,FALSE,TRUE,FALSE,monthly,FALSE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-debbee,28-11-2024,11-12-2024,Basic,73,1387,16644,FALSE,FALSE,FALSE,TRUE,annual,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-522a6f,30-11-2024,,Enterprise,39,7761,93132,FALSE,FALSE,FALSE,FALSE,annual,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a7284,Company_93,FinTech,US,17-11-2024,organic,Enterprise,31,FALSE,FALSE,S-02d6c8,05-12-2024,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,C-9c89ca,26-12-2024,unknown,0,FALSE,FALSE,FALSE,missing features,1
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-79a9e1,25-12-2024,,Enterprise,22,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-bb1cf1,07-09-2024,,Enterprise,9,0,0,TRUE,TRUE,FALSE,FALSE,monthly,FALSE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-b15faf,15-05-2024,,Basic,95,1805,21660,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-d1ef4d,18-12-2023,,Enterprise,9,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-be86e3,14-01-2024,,Enterprise,11,2189,26268,FALSE,FALSE,TRUE,FALSE,annual,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-9cca23,20-12-2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-148506,01-01-2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-d1f12e,15-02-2024,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-8106d9,06-11-2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,monthly,FALSE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-a82909,19-11-2024,,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-6e177f,17-05-2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-0f15b7,16-04-2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-3a5ad8,Company_94,HealthTech,US,05-12-2023,organic,Enterprise,9,TRUE,FALSE,S-306a99,31-03-2024,,Basic,9,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-0267b7,17-10-2024,04-12-2024,Enterprise,13,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-2fc8fa,10-08-2024,,Pro,13,637,7644,FALSE,TRUE,FALSE,FALSE,monthly,FALSE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-f9b1d0,07-03-2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-6f75be,05-03-2024,,Enterprise,78,15522,186264,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-21393c,14-04-2024,,Enterprise,9,1791,21492,FALSE,TRUE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-26bf58,05-05-2024,,Pro,37,1813,21756,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-21bd9b,24-12-2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-65a46c,Company_95,HealthTech,US,04-11-2023,event,Pro,1,FALSE,FALSE,S-392e05,10-03-2024,,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-8b25f2,Company_96,Cybersecurity,US,17-02-2024,ads,Pro,6,FALSE,TRUE,S-b6f87e,30-09-2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,annual,TRUE,,,,,,,,,0
A-8b25f2,Company_96,Cybersecurity,US,17-02-2024,ads,Pro,6,FALSE,TRUE,S-baba71,03-05-2024,,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
A-8b25f2,Company_96,Cybersecurity,US,17-02-2024,ads,Pro,6,FALSE,TRUE,S-4cdee1,19-02-2024,,Enterprise,20,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE,,,,,,,,,0
